Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2572;17;OF;MOA;C516.5004.01;NON;;Valeur;COL - Crédit d'impôt Outre mer Logement;
2572;17;OG;MOA;C516.5004.01;NON;;Valeur;COL - Crédit d'impôt Outre mer Logement  - Montant du préfinancement;
2572;17;OH;MOA;C516.5004.01;NON;;Valeur;CIC - Crédit d'impôt Compétitivité Emploi, uniquement exercices > 12 mois au titre de N-1;
2572;17;OJ;MOA;C516.5004.01;NON;;Valeur;CIC - Crédit d'impôt Compétitivité Emploi, uniquement exercices > 12 mois au titre de N-1 ... Montant du préfinancement;
2572;17;OK;MOA;C516.5004.01;NON;;Valeur;CSV - Crédit d'impôt spectacle vivant;
2572;17;PA;MOA;C516.5004.01;NON;;Valeur;Montant de la Contribution Sociale sur l'IS due au titre de l'exercice (case 124);
2572;17;PB;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;
2572;17;PC;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaire soumis à la contribution annuelle sur les Revenus Locatifs;
2572;17;PD;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;
2572;17;PE;CCI;C889.7111.01;NON;IMP;Valeur;Utilisation de l'excédent - Contribution visée;
2572;17;PF;DTM;C507.2380.01;NON;102;Valeur;Utilisation de l'excédent - Date limite de paiement;Format attendu : yyyyMMdd
2572;17;PG;MOA;C516.5004.01;NON;;Valeur;Utilisation de l'excédent - Montant à imputer;
2572;17;PH;CCI;C889.7111.01;NON;IMR;Valeur;Paiement de l'IS - Contribution visée;
2572;17;PJ;DTM;C507.2380.01;NON;102;Valeur;Paiement de l'IS - Date limite de paiement;Format attendu : yyyyMMdd
2572;17;PK;MOA;C516.5004.01;NON;;Valeur;Paiement de l'IS - Montant à imputer;
2572;17;PL;MOA;C516.5004.01;NON;;Valeur;Montant à payer après imputation d'une autre taxe (= case 11 - case 133);
2572;17;PM;MOA;C516.5004.01;NON;;Valeur;Contribution Annuelle sur les Revenus Locatifs due  (Case 126 x 2,5 %);
2572;17;PN;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Montant restant à payer (cases 119 - 69);
2572;17;PQ;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Excédents constatés (cases 69 - 119);
2572;17;PR;MOA;C516.5004.01;NON;;Valeur;Contribution exceptionnelle - Montant restant à payer;
2572;17;PS;MOA;C516.5004.01;NON;;Valeur;Contribution exceptionnelle - Excédents constatés;
2572;17;PT;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale - Montant restant à payer;
2572;17;PU;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale - Excédents constatés;
2572;17;PV;MOA;C516.5004.01;NON;;Valeur;Contribution sur les Revenus Locatifs - Montant restant à payer;
2572;17;PW;MOA;C516.5004.01;NON;;Valeur;Contribution sur les Revenus Locatifs - Excédents constatés;
2572;17;RA;MOA;C516.5004.01;NON;;Valeur;Base de l'Impôt sur les sociétés (au taux normal);
2572;17;RB;MOA;C516.5004.01;NON;;Valeur;Base de l'Impôt sur les sociétés (au taux réduit);
2572;17;RC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - AUD Crédit d'impôt pour dépense de la production d'oeuvres audiovisuelles;
2572;17;RD;RFF;C506.1154.01;NON;;Valeur;Type de créance portée dans la case 49;
2572;17;RE;MOA;C516.5004.01;NON;;Valeur;Sous total (total des lignes II-C , case 118 , cases 22+23+24+25+26+27+30+45+48+52+53+56+58+59+60+61+62+49+ 63 + 66 - 67 - 68 + 70);
2572;17;RF;MOA;C516.5004.01;NON;;Valeur;Montant de l'IS dû après imputation des créances non reportables et restituables de l'exercice (case 116-118);
2572;17;RG;MOA;C516.5004.01;NON;;Valeur;Sous total (total des lignes II-A en Case 107);
2572;17;RH;MOA;C516.5004.01;NON;;Valeur;Montant de l'IS dû après imputation des créances non restituables (case 15-107);
2572;17;RJ;MOA;C516.5004.01;NON;;Valeur;MEC - Solde de la créance des exercices antérieurs (Exercices N-5 à N-1);
2572;17;RK;MOA;C516.5004.01;NON;;Valeur;COR - Solde de la créance des exercices antérieurs (Exercices N-10 à N-1);
2572;17;RL;MOA;C516.5004.01;NON;;Valeur;RAD - Solde de la créance des exercices antérieurs (Exercices N-5 à N-1);
2572;17;RM;MOA;C516.5004.01;NON;;Valeur;CIR - Solde de la créance des exercices antérieurs (Exercices N-3 à N-1);
2572;17;RN;MOA;C516.5004.01;NON;;Valeur;CIC - Solde de la créance des exercices antérieurs (Exercices N-3 à  N-1);
2572;17;RP;MOA;C516.5004.01;NON;;Valeur;Sous total (total des lignes II-B  en case 115, soit les cases (35+109+64+136+110+33+111+112+31+113+50) - 65 - 135;
2572;17;RR;RFF;C506.1154.01;NON;;Valeur;Type de créance portée dans la case 50;
2572;17;RS;MOA;C516.5004.01;NON;;Valeur;Montant de l'IS dû après imputation des créances reportables dans la limite de l'impôt dû  (case 116);
2572;17;RT;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;
2572;17;RU;MOA;C516.5004.01;NON;;Valeur;Base de la Contribution exceptionnelle sur l'IS au titre de l'exercice;
2572;17;RV;MOA;C516.5004.01;NON;;Valeur;Montant de la Contribution exceptionnelle au titre de l'exercice (case 41);
2572;17;RW;MOA;C516.5004.01;NON;;Valeur;Base de la contribution sociale sur l'IS;
2572;17;RX;MOA;C516.5004.01;NON;;Valeur;Montant de la Contribution exceptionnelle due au titre de l'exercice (case 41 - 20);
2572;17;RY;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;
2572;17;RZ;MOA;C516.5004.01;NON;;Valeur;Taxes assimilées à l'IS de l'exercice - Contribution Sociale (CSB) sur l'IS due au titre de l'exercice, avant toute déduction (case 123 x 3,3%);
2572;17;TA;MOA;C516.5004.01;NON;;Valeur;Impôt sur les Sociétés (au taux normal);
2572;17;TB;MOA;C516.5004.01;NON;;Valeur;Impôt sur les Sociétés (au taux réduit);
P-IDENTIF;17;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse du déclarant, ville;
P-IDENTIF;17;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du déclarant, code postal;
P-IDENTIF;17;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Adresse du déclarant, numéro, type et nom voie;
P-IDENTIF;17;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du déclarant, complément d'adresse;
P-IDENTIF;17;AA;NAD;C076.3148.01;NON;TE;Telephone;Adresse du déclarant, téléphone;
P-IDENTIF;17;AA;NAD;C076.3148.01;NON;EM;Email;Adresse du déclarant, email;
P-IDENTIF;17;AA;NAD;C080.3036.01;NON;;Designation;Identification du déclarant , désignation ou nom prénom;
P-IDENTIF;17;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Identification du déclarant , qualité ou complément de désignation;
P-IDENTIF;17;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Identification du déclarant, titre du redevable;
P-IDENTIF;17;AA;NAD;C082.3039.01;NON;;Identifiant;Numéro SIREN;
P-IDENTIF;17;AA;NAD;C082.3039.01;NON;;Identifiant;Identifiant de l'entreprise, numéro SIREN ou Identifiant spécifique IDSP;
P-IDENTIF;17;BB;DTM;C507.2380.01;NON;102;Valeur;Date de Cession cessation;Format attendu : yyyyMMdd
P-IDENTIF;17;CA;DTM;C507.2380.01;NON;102;Valeur;Date de début de période;Format attendu : yyyyMMdd
P-IDENTIF;17;CB;DTM;C507.2380.01;NON;102;Valeur;Date de fin de période;Format attendu : yyyyMMdd
P-IDENTIF;17;GA;FII;C078.3192.01;NON;;TitulaireDesignation;Nom titulaire compte TLRA 1;
P-IDENTIF;17;GA;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Prénom titulaire compte TLRA 1;
P-IDENTIF;17;GA;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 1;
P-IDENTIF;17;GA;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 1;
P-IDENTIF;17;GB;FII;C078.3192.01;NON;;TitulaireDesignation;Nom titulaire compte TLRA 2;
P-IDENTIF;17;GB;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Prénom titulaire compte TLRA 2;
P-IDENTIF;17;GB;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 2;
P-IDENTIF;17;GB;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 2;
P-IDENTIF;17;GC;FII;C078.3192.01;NON;;TitulaireDesignation;Nom titulaire compte TLRA 3;
P-IDENTIF;17;GC;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Prénom titulaire compte TLRA 3;
P-IDENTIF;17;GC;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 3;
P-IDENTIF;17;GC;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 3;
P-IDENTIF;17;HA;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 1;
P-IDENTIF;17;HB;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 2;
P-IDENTIF;17;HC;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 3;
P-IDENTIF;17;KA;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 1;
P-IDENTIF;17;KB;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 2;
P-IDENTIF;17;KC;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 3;
P-IDENTIF;17;KD;RFF;C506.1154.01;NON;;Valeur;Référence de l'obligation fiscale;
P-IDENTIF;17;KF;DTM;C507.2380.01;NON;610;Valeur;Échéance;Format attendu : yyyyMM
2571;18;CA;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Montant à payer;
2571;18;CC;MOA;C516.5004.01;NON;;Valeur;Contribution sur les Revenus Locatifs;
2571;18;CD;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale - Montant à payer;
2571;18;CE;MOA;C516.5004.01;NON;;Valeur;Montant d'impôt sur les sociétés et contributions assimilées à payer;
2571;18;CH;MOA;C516.5004.01;NON;;Valeur;Montant total à payer;
2571;18;CL;MOA;C516.5004.01;NON;;Valeur;Montant à payer de la plus-value article 208C du CGI (SIIC);
2571;18;CM;MOA;C516.5004.01;NON;;Valeur;Autre contribution;
2571;18;CN;MOA;C516.5004.01;NON;;Valeur;Contributions diverses;
2571;18;DA;CCI;C889.7111.01;NON;TBX;Valeur;Impôt sur les sociétés - Minoration (art. v1668 du CGI) - case à cocher;
2571;18;DB;CCI;C889.7111.01;NON;TBX;Valeur;Contribution Sociale - Minoration (art. v1668 du CGI) - case à cocher;
2571;18;FA;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Imputation;
2571;18;FB;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont crédit d'impôt compétitivité;
2571;18;FC;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont report en arrière de déficit;
2571;18;FD;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont crédit d'impôt pour investissement en Corse;
2571;18;FE;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont crédit d'impôt recherche;
2571;18;FF;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont mécénat;
2571;18;FG;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont excédent du précédent exercice;
2571;18;FH;MOA;C516.5004.01;NON;;Valeur;Dont Paiement par imputation;
2571;18;FK;CCI;C889.7111.01;NON;IMR;Valeur;Dont Contribution utilisée pour l'imputation (TS /TVA/TVS);TS, TVA,TVS
2571;18;FM;DTM;C507.2380.01;NON;102;Valeur;Dont Date échéance de la contribution utilisée;SSAAMMJJ, Format attendu : yyyyMMdd
2571;18;FN;MOA;C516.5004.01;NON;;Valeur;Montant de l'imposition à payer après imputation;
2572;18;AD;MOA;C516.5004.01;NON;;Valeur;Totaux - Montant restant à payer;
2572;18;BD;MOA;C516.5004.01;NON;;Valeur;Totaux - Excédents constatés;
2572;18;CA;MOA;C516.5004.01;NON;;Valeur;Montant total à payer (= (case 05 - case 10) ou = 0 si montant négatif );
2572;18;DA;MOA;C516.5004.01;NON;;Valeur;Montant total de l'excédent (= (case 10 - case 05) ou = 0 si montant négatif);
2572;18;EA;MOA;C516.5004.01;NON;;Valeur;Montant de l'excédent imputé sur le premier acompte de l'exercice suivant;
2572;18;EB;MOA;C516.5004.01;NON;;Valeur;Remboursement d'excédent de versement demandé (case 12 - case 13 - case 130);
2572;18;GC;MOA;C516.5004.01;NON;;Valeur;Impôt sur les plus values nettes;
2572;18;GD;MOA;C516.5004.01;NON;;Valeur;Autre impôt à taux particulier;
2572;18;GE;MOA;C516.5004.01;NON;;Valeur;Total de l'IS brut;
2572;18;IA;MOA;C516.5004.01;NON;;Valeur;Données utiles au calcul des acomptes de l'exercice suivant - Montant d'Impôt exclu du calcul des acomptes IS;
2572;18;JA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Crédits d'impôts sur valeurs mobilières imputables sur l'IS;
2572;18;KA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - FOR Crédit d'impôt formation des dirigeants d'entreprise;
2572;18;KB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - FAM Crédits d'impôt famille;
2572;18;KC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - APR Crédit d'impôt en faveur de l'apprentissage;
2572;18;KD;MOA;C516.5004.01;NON;;Valeur;CIO - Crédit d'impôt Outre mer Productif;
2572;18;LA;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - CIR Crédit impôt recherche au titre de  N;
2572;18;LB;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - RAD Report en arrière de déficits au titre de N;
2572;18;LC;MOA;C516.5004.01;NON;;Valeur;Créances reportables et non restituables - MEC Réduction d'impôt au titre du mécénat au titre de N;
2572;18;LD;MOA;C516.5004.01;NON;;Valeur;Créances reportables et non restituables - Dont réduction d'impôt au titre du mécénat provenant de dons effectués à des organismes situés en UE/EEE;
2572;18;LE;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - CIC Crédit d'impôt Compétitivité Emploi - dont préfinancement;
2572;18;LF;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - CIC Crédit d'impôt Compétitivité Emploi au titre de  N;
2572;18;MA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Crédits d'impôts étrangers, autres que sur valeurs mobilières,  imputables sur IS;
2572;18;MB;MOA;C516.5004.02;NON;;Valeur;Créances non reportables et non restituables - Crédits d'impôt étrangers, autres que sur valeurs mobilières;
2572;18;MD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Nouvelles créances non répertoriées ci-dessus;
2572;18;MH;MOA;C516.5004.01;NON;;Valeur;VEL - Réduction d'impôt pour mise à disposition d'une flotte de vélos;
2572;18;NA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - RAC Crédit pour le rachat d'une entreprise par ses salariés;
2572;18;NB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CIN Crédit d'impôt pour dépenses de production d'oeuvres cinématographiques;
2572;18;NC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - EXP Crédit d'impôt pour dépenses de prospection commerciale;
2572;18;ND;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PTZ Crédit d'impôt en faveur de la premiére accession à la propriété;
2572;18;NE;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - BIO Crédit d'impôt en faveur de l'agriculture biologique;
2572;18;NF;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PHO Crédit d'impôt pour production d'oeuvre phonographique;
2572;18;NG;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - MAI Crédit d'impôt en faveur des maîtres restaurateurs;
2572;18;NJ;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - ART Crédit d'impôt en faveur des métiers d'art;
2572;18;NK;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CJV Crédit d'impôt en faveur des créateurs de jeux vidéo;
2572;18;NL;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables -  CAI Crédit d'impôt en faveur de l'intéressement;
2572;18;NM;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CPE Crédit d'impôt sur les avances remboursables pour travaux d'amélioration de la performance énergétique;
2572;18;NN;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CCI Crédit d'impôt cinéma international;
2572;18;NO;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - Nouvelles créances non répertoriées ci - dessus;
2572;18;OB;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables  - COR Crédit d'impôt pour investissement en Corse au titre de N;
2572;18;OC;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - Nouvelles créances non répertoriées de N;
2572;18;OD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PTR Crédit d'impôt prêt à taux zéro renforcé PTZ+;
2572;18;OE;MOA;C516.5004.01;NON;;Valeur;CIO - Crédit d'impôt Outre mer Productif - Montant du préfinancement;
2572;18;OF;MOA;C516.5004.01;NON;;Valeur;COL - Crédit d'impôt Outre mer Logement;
2572;18;OG;MOA;C516.5004.01;NON;;Valeur;COL - Crédit d'impôt Outre mer Logement  - Montant du préfinancement;
2572;18;OH;MOA;C516.5004.01;NON;;Valeur;CIC - Crédit d'impôt Compétitivité Emploi, uniquement exercices > 12 mois au titre de N-1;
2572;18;OJ;MOA;C516.5004.01;NON;;Valeur;CIC - Crédit d'impôt Compétitivité Emploi, uniquement exercices > 12 mois au titre de N-1 ... Montant du préfinancement;
2572;18;OK;MOA;C516.5004.01;NON;;Valeur;CSV - Crédit d'impôt spectacle vivant;
2572;18;PA;MOA;C516.5004.01;NON;;Valeur;Montant de la Contribution Sociale sur l'IS due au titre de l'exercice (case 124);
2572;18;PB;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;
2572;18;PC;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaire soumis à la contribution annuelle sur les Revenus Locatifs;
2572;18;PD;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;
2572;18;PE;CCI;C889.7111.01;NON;IMP;Valeur;Utilisation de l'excédent - Contribution visée;
2572;18;PF;DTM;C507.2380.01;NON;102;Valeur;Utilisation de l'excédent - Date limite de paiement;Format attendu : yyyyMMdd
2572;18;PG;MOA;C516.5004.01;NON;;Valeur;Utilisation de l'excédent - Montant à imputer;
2572;18;PH;CCI;C889.7111.01;NON;IMR;Valeur;Paiement de l'IS - Contribution visée;
2572;18;PJ;DTM;C507.2380.01;NON;102;Valeur;Paiement de l'IS - Date limite de paiement;Format attendu : yyyyMMdd
2572;18;PK;MOA;C516.5004.01;NON;;Valeur;Paiement de l'IS - Montant à imputer;
2572;18;PL;MOA;C516.5004.01;NON;;Valeur;Montant à payer après imputation d'une autre taxe (= case 11 - case 133);
2572;18;PM;MOA;C516.5004.01;NON;;Valeur;Contribution Annuelle sur les Revenus Locatifs due  (Case 126 x 2,5 %);
2572;18;PN;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Montant restant à payer (cases 119 - 69);
2572;18;PQ;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Excédents constatés (cases 69 - 119);
2572;18;PT;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale - Montant restant à payer;
2572;18;PU;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale - Excédents constatés;
2572;18;PV;MOA;C516.5004.01;NON;;Valeur;Contribution sur les Revenus Locatifs - Montant restant à payer;
2572;18;PW;MOA;C516.5004.01;NON;;Valeur;Contribution sur les Revenus Locatifs - Excédents constatés;
